Dates,Power Station,Monitored Cap.(MW),Total Cap. Under Maintenace (MW),Planned Maintanence (MW),Forced Maintanence(MW),Other Reasons (MW),Programme or Expected(MU),Actual(MU),Excess(+) / Shortfall (-),Deviation
2019-09-27,TOR. POW. (UNOSUGEN),1944.5,1182.5,0,0,0,7,23,15.67,0
2019-09-27,TRNE,600,300,0,300,0,9,4,-5.22,0
2019-09-27,VESPL,35,35,0,35,0,0,0,0,0
2019-09-27,VIP,600,600,0,600,0,8,0,-8.2,0
2019-09-27,VVL,135,135,0,135,0,0,0,0,0
2019-09-27,WPCL,2340,1140,0,1140,0,28,28,-0.06,0
2019-09-27,Andhra Pradesh.,6855.4,2142.8,0,2030,0,91,65,-26.6,0
2019-09-27,Karnataka,8664.2,4947.8,52.8,4494,0,81,58,-23.3,0
2019-09-27,Kerala,2016.46,550,468,58,0,21,19,-2.32,0
2019-09-27,Puducherry,32.5,0,0,0,0,0,0,0.15,0
2019-09-27,Tamil Nadu,7012.28,1505,715,470,0,94,100,6.64,0
2019-09-27,Telangana,6988.1,1299.5,0,1182.5,0,112,111,-0.85,0
2019-09-27,ABAN POWR,119.8,0,0,0,0,1,2,1.15,0
2019-09-27,APGPCL,272,100,0,0,0,2,2,0.1,0
2019-09-27,BELLARY,25.2,0,0,0,0,0,0,0,0
2019-09-27,BSES  AP,220,220,0,0,0,0,0,0,0
2019-09-27,BSES(C),174,174,0,0,0,0,0,0,0
2019-09-27,CEPL,1200,600,0,600,0,10,9,-1.89,0
2019-09-27,GAUTAMI,464,464,0,0,0,0,0,0,0
2019-09-27,GMR ENERG,220,220,0,0,0,0,0,0,0
2019-09-27,GREL,768,768,0,0,0,0,0,0,0
2019-09-27,GVKP&IL,220,220,0,0,0,0,0,0,0
2019-09-27,HNPC,1040,520,0,520,0,7,7,0.34,0
2019-09-27,IBPIL,300,300,0,300,0,0,0,0,0
2019-09-27,ITPCL,1200,0,0,0,0,17,24,6.68,0
2019-09-27,JSWEL,860,430,0,430,0,10,6,-3.43,0
2019-09-27,KONA,445,445,0,0,0,0,0,0,0
2019-09-27,KONDAPALI,1458,1458,0,0,0,5,0,-5.24,0
2019-09-27,LVS POWER,36.8,0,0,0,0,0,0,0,0
2019-09-27,MADURAI P,106,0,0,0,0,0,0,0,0
2019-09-27,MEL,300,300,0,300,0,0,0,0,0
2019-09-27,NLC,2890,670,420,250,0,54,42,-11.62,0
2019-09-27,NPCIL,3320,220,0,220,0,46,61,14.41,0
2019-09-27,NTECL,1500,1000,500,500,0,15,7,-8.26,0
2019-09-27,NTPC Ltd.,7359.58,2159.58,200,1600,0,94,81,-12.77,0
2019-09-27,NTPL,1000,500,500,0,0,18,7,-10.13,0
2019-09-27,PENNA,52.8,0,0,0,0,0,0,0.05,0
2019-09-27,PPNPGCL,330.5,330.5,0,0,0,0,0,0,0
2019-09-27,SAMALPATI,105.7,0,0,0,0,0,0,0,0
2019-09-27,SEIL,2640,0,0,0,0,51,44,-6.47,0
2019-09-27,SEPL,600,600,0,600,0,0,0,0,0
2019-09-27,SPGL,208,47,0,0,0,3,2,-0.43,0
2019-09-27,ST-CMSECP,250,0,0,0,0,4,4,0.69,0
2019-09-27,UPCL,1200,1200,0,1200,0,19,0,-19.13,0
2019-09-27,VEMAGIRI,370,370,0,0,0,0,0,0,0
2019-09-27,Andaman & Nicobar Islands,40.05,0,0,0,0,0,0,-0.04,0
2019-09-27,Jharkhand,550,0,0,0,0,6,7,0.6,0
2019-09-27,Odisha,3882.25,581.25,219,362.25,0,42,45,3.23,0
2019-09-27,Sikkim,1200,0,0,0,0,23,26,2.42,0
2019-09-27,West Bengal,6466,2419,60,1840,0,78,59,-19.39,0
2019-09-27,ADHUNIK,540,0,0,0,0,9,9,0.48,0
2019-09-27,BRBCL,750,250,0,250,0,10,10,-0.02,0
2019-09-27,CESC,1125,375,0,375,0,17,17,-0.31,0
2019-09-27,CPL,0,0,0,0,0,0,0,0,0
2019-09-27,DEPL,96,0,0,0,0,2,2,0.08,0
2019-09-27,DVC,7233.2,2510,500,1970,0,108,84,-23.58,0
2019-09-27,GIPL,110,0,0,0,0,2,2,0.03,0
2019-09-27,GMR ENERG,1050,700,0,700,0,21,4,-16.39,0
2019-09-27,HEL,600,0,0,0,0,12,13,0.16,0
2019-09-27,HMEL,300,300,0,300,0,0,0,0,0
2019-09-27,IBPIL,350,350,0,350,0,0,0,0,0
2019-09-27,ICCL,0,0,0,0,0,0,1,0.67,0
2019-09-27,JITPL,1200,600,600,0,0,11,11,0.4,0
2019-09-27,K.B.U.N.L,610,220,0,220,0,8,5,-2.6,0
2019-09-27,LBPL,0,0,0,0,0,0,0,0,0
2019-09-27,MPL,1050,0,0,0,0,21,21,-0.04,0
2019-09-27,NALCO,0,0,0,0,0,0,0,-0.27,0
2019-09-27,NHPC,862,0,0,0,0,19,19,-0.29,0
2019-09-27,NPGCL,660,660,0,660,0,9,0,-9.16,0
2019-09-27,NTPC Ltd.,9930,2390,165,2225,0,181,120,-61.59,0
2019-09-27,SEL,1200,1200,0,1200,0,1,0,-1.37,0
2019-09-27,SEPL,97,48.5,0,0,0,2,2,0.19,0
2019-09-27,SKPPPL,96,0,0,0,0,2,2,0.37,0
2019-09-27,TATA PCL,240,0,0,0,0,4,3,-0.77,0
2019-09-27,Assam,428.2,77,0,66,0,4,5,0.49,0
2019-09-27,Manipur,36,0,0,0,0,0,0,0,0
2019-09-27,Meghalaya,322,0,0,0,0,4,4,0.39,0
2019-09-27,Tripura,169.5,48,0,0,0,1,1,0.36,0
2019-09-27,NEEPCO.,1427,88,0,0,0,32,24,-7.52,0
2019-09-27,NHPC,105,35,35,0,0,2,0,-2.09,0
2019-09-27,NTPC Ltd.,750,250,0,250,0,10,7,-3.2,0
2019-09-27,ONGC,726.6,0,0,0,0,13,14,1.6,0
2019-09-29,Delhi,2100.4,784.6,0,0,0,17,16,-1.1,0
2019-09-29,Haryana,2720,1870,0,1870,0,29,17,-12.2,0
2019-09-29,Himachal Pradesh,777,115,0,0,0,11,10,-0.83,0
2019-09-29,Jammu and Kashmir,1285,360,0,0,0,15,21,5.95,0
2019-09-29,Punjab,2701,1793.5,33.5,1760,0,29,9,-20.31,0
2019-09-29,Rajasthan,7524.8,3508.3,460,2480,0,118,81,-37.33,0
2019-09-29,Uttarakhand,1252.15,474.25,150,96,0,17,18,1.67,0
2019-09-29,Uttar Pradesh,5970.6,2713,404,1704,0,97,44,-52.57,0
2019-09-29,ADHPL,192,0,0,0,0,2,1,-0.41,0
2019-09-29,AHPC (GVK),330,0,0,0,0,6,8,1.5,0
2019-09-29,APCPL,1500,1500,0,1500,0,21,0,-21.53,0
2019-09-29,APL,1320,660,0,660,0,22,11,-10.97,0
2019-09-29,BBMB,2920.3,174,108,0,0,34,41,6.71,0
2019-09-29,BEPL,450,405,0,405,0,0,0,0.57,0
2019-09-29,BIPL,0,0,0,0,0,0,0,0,0
2019-09-29,DAE,100,100,0,100,0,0,0,0,0
2019-09-29,E.P.P.L.,100,50,0,0,0,1,1,-0.45,0
2019-09-29,GBHPPL,70,0,0,0,0,0,1,0.11,0
2019-09-29,GIPL,225,0,0,0,0,0,0,-0.97,0
2019-09-29,GPGSL (GVK),540,540,0,540,0,7,0,-7.34,0
2019-09-29,HBPCL,1300,0,0,0,0,21,20,-1.32,0
2019-09-29,HSPCL,0,0,0,0,0,0,0,0,0
2019-09-29,IAEPL,36,0,0,0,0,0,0,-0.1,0
2019-09-29,JhPL(HR),1320,1320,0,1320,0,20,0,-20.47,0
2019-09-29,JPPVL,400,0,0,0,0,6,10,3.35,0
2019-09-29,LAPPL,1200,0,0,0,0,24,16,-8.49,0
2019-09-29,LPGCL,1980,1320,0,1320,0,30,13,-16.67,0
2019-09-29,L&T,0,0,0,0,0,0,0,0,0
2019-09-29,MPCL,86,0,0,0,0,1,1,-0.29,0
2019-09-29,MUNPL,660,660,0,660,0,8,0,-8.86,0
2019-09-29,NHPC,4484.2,495,360,0,0,63,55,-8.5,0
2019-09-29,NLC,250,125,0,125,0,5,4,-1.26,0
2019-09-29,NPCIL,1520,220,220,0,0,27,29,2.65,0
2019-09-29,NPL,1400,0,0,0,0,27,17,-10.16,0
2019-09-29,NTPC Ltd.,12614.06,2733.04,310,1450,0,165,157,-7.49,0
2019-09-29,NTPGPL,0,0,0,0,0,0,0,0,0
2019-09-29,PPGCL (Jaypee),1980,660,0,660,0,25,17,-8.13,0
2019-09-29,RPSCL,1200,1200,0,1200,0,20,0,-20.06,0
2019-09-29,RWPL (JSW),1080,135,0,135,0,21,15,-6.28,0
2019-09-29,SJVNL,1912.02,1000,0,0,0,32,33,0.74,0
2019-09-29,SrEPL,225,0,0,0,0,1,0,-1.97,0
2019-09-29,THDC,1400,0,0,0,0,11,17,5.99,0
2019-09-29,TPDDL,108,108,0,0,0,0,0,0,0
2019-09-29,TSPL,1980,1980,0,1980,0,33,4,-29.03,0
2019-09-29,Chhatisgarh,3200,950,120,830,0,49,44,-5.06,0
2019-09-29,Gujarat,8917.82,5832.72,0,4075.77,0,102,58,-43.73,0
2019-09-29,Madhya Pradesh,6115,4440,0,4440,0,96,29,-66.65,0
2019-09-29,Maharashtra,13408,5281,2160,2803,0,152,106,-45.59,0
2019-09-29,ACB,325,325,0,325,0,5,2,-3.44,0
2019-09-29,ACPL,0,0,0,0,0,0,0,0,0
2019-09-29,AMNEPL,246,246,0,246,0,0,0,0,0
2019-09-29,APL,7920,1650,0,1650,0,146,104,-41.57,0
2019-09-29,BALCO,600,0,0,0,0,8,11,3.1,0
2019-09-29,BLAPPL,90,45,0,45,0,0,0,0.76,0
2019-09-29,CGPL,4000,800,0,800,0,78,52,-25.66,0
2019-09-29,CLPINDIA,655,655,0,0,0,0,0,0,0
2019-09-29,DBPCL,1200,600,0,600,0,20,11,-8.74,0
2019-09-29,DIPL,600,300,0,300,0,6,5,-0.61,0
2019-09-29,DLHP,34,0,0,0,0,0,0,0.34,0
2019-09-29,EPGL,1200,1200,0,1200,0,0,3,3.12,0
2019-09-29,ESSAR,515,515,0,295,0,0,0,0,0
2019-09-29,ESSARPMPL,1200,600,0,600,0,10,10,-0.52,0
2019-09-29,GCEL,1370,685,0,685,0,0,10,10.91,0
2019-09-29,GEPL,120,120,0,120,0,0,0,0,0
2019-09-29,GIPCL,660,285,125,0,0,10,8,-2.36,0
2019-09-29,GMR ENERG,600,0,0,0,0,11,11,-0.04,0
2019-09-29,IEPL,270,270,0,270,0,0,0,0,0
2019-09-29,JHAPL,600,0,0,0,0,8,8,0.09,0
2019-09-29,JPL,3400,2550,0,2550,0,29,15,-13.51,0
2019-09-29,JPPVL,1820,250,0,250,0,25,23,-2.37,0
2019-09-29,JSWEL,1200,0,0,0,0,21,20,-0.96,0
2019-09-29,KWPCL,600,600,0,600,0,0,0,0,0
2019-09-29,LANCO,600,0,0,0,0,10,8,-1.98,0
2019-09-29,LVTPL,0,0,0,0,0,0,0,0,0
2019-09-29,MBPMPL,1200,600,0,600,0,20,6,-13.66,0
2019-09-29,MCCPL,300,300,0,300,0,6,0,-6,0
2019-09-29,NHDC,1520,0,0,0,0,8,33,25.72,0
2019-09-29,NPCIL,1840,0,0,0,0,37,44,6.98,0
2019-09-29,NSPCL,500,0,0,0,0,10,7,-3.01,0
2019-09-29,NTPC Ltd.,17553.59,3085.49,0,2244.3,0,279,213,-66.61,0
2019-09-29,PGPL,388,388,0,0,0,0,0,0,0
2019-09-29,RATTANINDIA,1350,270,0,0,0,15,20,5.15,0
2019-09-29,RELIANCE,48,48,0,0,0,0,0,0,0
2019-09-29,RGPPL,1967.08,1303.54,0,0,0,12,10,-1.91,0
2019-09-29,RIL (DAHANU),500,0,0,0,0,10,9,-1.73,0
2019-09-29,RKMPPL,1440,1080,0,720,0,8,5,-2.94,0
2019-09-29,SCPL,100,100,0,100,0,1,0,-1.45,0
2019-09-29,SKS,600,0,0,0,0,5,9,3.97,0
2019-09-29,SMHPCL,0,0,0,0,0,0,0,0,0
2019-09-29,SPL,3960,0,0,0,0,87,80,-6.68,0
2019-09-29,SPPL,150,150,0,150,0,0,0,0,0
2019-09-29,STPL,1350,1350,0,1350,0,0,0,0,0
2019-09-29,SVPPL,63,63,0,63,0,0,0,0.61,0
2019-09-29,TATA MAH.,447,0,0,0,0,3,0,-2.6,0
2019-09-29,TATA PCL,930,0,0,0,0,16,16,-0.21,0
2019-09-29,TOR. POW. (SUGEN),1147.5,0,0,0,0,17,14,-2.95,0
2019-09-29,TOR. POW. (UNOSUGEN),1944.5,1182.5,0,0,0,7,18,10.87,0
2019-09-29,TRNE,600,300,0,300,0,9,3,-5.31,0
2019-09-29,VESPL,35,35,0,35,0,0,0,0,0
2019-09-29,VIP,600,600,0,600,0,8,0,-8.2,0
2019-09-29,VVL,135,135,0,135,0,0,0,0,0
2019-09-29,WPCL,2340,1140,0,1140,0,28,28,-0.3,0
2019-09-29,Andhra Pradesh.,6855.4,2142.8,0,2030,0,91,64,-27.6,0
2019-09-29,Karnataka,8664.2,4247.8,52.8,3794,0,81,58,-22.78,0
2019-09-29,Kerala,2016.46,420,338,58,0,21,16,-4.57,0
2019-09-29,Puducherry,32.5,0,0,0,0,0,0,0.15,0
2019-09-29,Tamil Nadu,7012.28,2180,715,1070,0,94,83,-10.25,0
2019-09-29,Telangana,6988.1,1299.5,0,1182.5,0,112,112,-0.34,0
2019-09-29,ABAN POWR,119.8,0,0,0,0,1,2,1.14,0
2019-09-29,APGPCL,272,100,0,0,0,2,2,0.11,0
2019-09-29,BELLARY,25.2,0,0,0,0,0,0,0,0
2019-09-29,BSES  AP,220,220,0,0,0,0,0,0,0
2019-09-29,BSES(C),174,174,0,0,0,0,0,0,0
2019-09-29,CEPL,1200,600,0,600,0,10,9,-1.08,0
2019-09-29,GAUTAMI,464,464,0,0,0,0,0,0,0
2019-09-29,GMR ENERG,220,220,0,0,0,0,0,0,0
2019-09-29,GREL,768,768,0,0,0,0,0,0,0
2019-09-29,GVKP&IL,220,220,0,0,0,0,0,0,0
2019-09-29,HNPC,1040,520,0,520,0,7,7,-0.04,0
2019-09-29,IBPIL,300,300,0,300,0,0,0,0,0
2019-09-29,ITPCL,1200,0,0,0,0,17,22,4.39,0
2019-09-29,JSWEL,860,430,0,430,0,10,6,-3.43,0
2019-09-29,KONA,445,445,0,0,0,0,0,0,0
2019-09-29,KONDAPALI,1458,1458,0,0,0,5,0,-5.24,0
2019-09-29,LVS POWER,36.8,0,0,0,0,0,0,0,0
2019-09-29,MADURAI P,106,0,0,0,0,0,0,0,0
2019-09-29,MEL,300,300,0,300,0,0,0,0,0
2019-09-29,NLC,2890,720,420,300,0,54,41,-13.11,0
2019-09-29,NPCIL,3320,220,0,220,0,46,61,14.22,0
2019-09-29,NTECL,1500,500,500,0,0,15,12,-3.24,0
2019-09-29,NTPC Ltd.,7359.58,2659.58,200,2100,0,94,65,-28.9,0
2019-09-29,NTPL,1000,1000,500,500,0,18,2,-16.03,0
2019-09-29,PENNA,52.8,0,0,0,0,0,0,-0.01,0
2019-09-29,PPNPGCL,330.5,330.5,0,0,0,0,0,0,0
2019-09-29,SAMALPATI,105.7,0,0,0,0,0,0,0,0
2019-09-29,SEIL,2640,0,0,0,0,51,47,-3.26,0
2019-09-29,SEPL,600,600,0,600,0,0,0,0,0
2019-09-29,SPGL,208,47,0,0,0,3,2,-0.57,0
2019-09-29,ST-CMSECP,250,0,0,0,0,4,4,0.6,0
2019-09-29,UPCL,1200,1200,0,1200,0,19,0,-19.13,0
2019-09-29,VEMAGIRI,370,370,0,0,0,0,0,0,0
2019-09-29,Andaman & Nicobar Islands,40.05,0,0,0,0,0,0,-0.04,0
2019-09-29,Jharkhand,550,0,0,0,0,6,7,0.58,0
2019-09-29,Odisha,3882.25,371.25,219,152.25,0,42,42,-0.35,0
2019-09-29,Sikkim,1200,0,0,0,0,23,23,-0.87,0
2019-09-29,West Bengal,6466,2839,60,2050,0,78,48,-30.03,0
2019-09-29,ADHUNIK,540,0,0,0,0,9,9,0.48,0
2019-09-29,BRBCL,750,0,0,0,0,10,10,0.44,0
2019-09-29,CESC,1125,375,0,375,0,17,15,-1.86,0
2019-09-29,CPL,0,0,0,0,0,0,0,0,0
2019-09-29,DEPL,96,0,0,0,0,2,2,0.07,0
2019-09-29,DVC,7233.2,4360,500,3820,0,108,67,-40.85,0
2019-09-29,GIPL,110,0,0,0,0,2,2,0.13,0
2019-09-29,GMR ENERG,1050,700,0,700,0,21,5,-15.68,0
2019-09-29,HEL,600,0,0,0,0,12,12,-0.39,0
2019-09-29,HMEL,300,300,0,300,0,0,0,0,0
2019-09-29,IBPIL,350,350,0,350,0,0,0,0,0
2019-09-29,ICCL,0,0,0,0,0,0,0,0.57,0
2019-09-29,JITPL,1200,600,600,0,0,11,9,-2.36,0
2019-09-29,K.B.U.N.L,610,220,0,220,0,8,5,-3.11,0
2019-09-29,LBPL,0,0,0,0,0,0,0,0,0
2019-09-29,MPL,1050,525,0,525,0,21,12,-9.21,0
2019-09-29,NALCO,0,0,0,0,0,0,0,-0.27,0
2019-09-29,NHPC,862,0,0,0,0,19,21,1.45,0
2019-09-29,NPGCL,660,660,0,660,0,9,0,-9.16,0
2019-09-29,NTPC Ltd.,9930,3900,165,3735,0,194,102,-92.62,0
2019-09-29,SEL,1200,1200,0,1200,0,1,0,-1.37,0
2019-09-29,SEPL,97,48.5,0,0,0,2,2,0.17,0
2019-09-29,SKPPPL,96,0,0,0,0,2,2,0.37,0
2019-09-29,TATA PCL,240,0,0,0,0,4,3,-0.91,0
2019-09-29,Assam,428.2,66.97,0,55.97,0,4,5,1.25,0
2019-09-29,Manipur,36,0,0,0,0,0,0,0,0
2019-09-29,Meghalaya,322,0,0,0,0,4,4,-0.26,0
2019-09-29,Tripura,169.5,48,0,0,0,1,2,0.46,0
2019-09-29,NEEPCO.,1427,97,0,0,0,32,24,-8,0
2019-09-29,NHPC,105,35,35,0,0,2,0,-2.07,0
2019-09-29,NTPC Ltd.,750,250,0,250,0,10,6,-3.67,0
2019-09-29,ONGC,726.6,0,0,0,0,13,14,1.67,0
2019-09-30,Delhi,2100.4,784.6,0,0,0,17,16,-1.1,0
2019-09-30,Haryana,2720,1870,0,1870,0,29,17,-11.92,0
2019-09-30,Himachal Pradesh,777,115,0,0,0,11,11,-0.41,0
2019-09-30,Jammu and Kashmir,1285,360,0,0,0,15,18,3.31,0
2019-09-30,Punjab,2701,1793.5,33.5,1760,0,29,9,-20.49,0
2019-09-30,Rajasthan,7524.8,3348.3,460,2320,0,118,79,-39.13,0
2019-09-30,Uttarakhand,1252.15,474.25,150,96,0,17,19,2.48,0
2019-09-30,Uttar Pradesh,5970.6,2713,404,1704,0,97,55,-42.23,0
2019-09-30,ADHPL,192,0,0,0,0,2,1,-0.33,0
2019-09-30,AHPC (GVK),330,0,0,0,0,6,8,1.52,0
2019-09-30,APCPL,1500,1500,0,1500,0,21,0,-21.53,0
2019-09-30,APL,1320,660,0,660,0,22,13,-8.95,0
2019-09-30,BBMB,2920.3,174,108,0,0,34,36,2.27,0
2019-09-30,BEPL,450,405,0,405,0,0,0,0.6,0
2019-09-30,BIPL,0,0,0,0,0,0,0,0,0
2019-09-30,DAE,100,100,0,100,0,0,0,0,0
2019-09-30,E.P.P.L.,100,0,0,0,0,1,1,-0.55,0
2019-09-30,GBHPPL,70,0,0,0,0,0,0,0.06,0
2019-09-30,GIPL,225,0,0,0,0,0,0,-0.97,0
2019-09-30,GPGSL (GVK),540,540,0,540,0,7,0,-7.34,0
2019-09-30,HBPCL,1300,0,0,0,0,21,19,-2.31,0
2019-09-30,HSPCL,0,0,0,0,0,0,0,0,0
2019-09-30,IAEPL,36,0,0,0,0,0,0,-0.12,0
2019-09-30,JhPL(HR),1320,1320,0,1320,0,20,0,-19.52,0
2019-09-30,JPPVL,400,0,0,0,0,6,10,3.58,0
2019-09-30,LAPPL,1200,0,0,0,0,24,17,-6.93,0
2019-09-30,LPGCL,1980,1320,0,1320,0,30,9,-20.23,0
2019-09-30,L&T,0,0,0,0,0,0,0,0,0
2019-09-30,MPCL,86,0,0,0,0,1,1,-0.11,0
2019-09-30,MUNPL,660,660,0,660,0,8,0,-8.86,0
2019-09-30,NHPC,4484.2,597,360,11,0,63,52,-11.45,0
2019-09-30,NLC,250,125,0,125,0,5,3,-2.34,0
2019-09-30,NPCIL,1520,220,220,0,0,27,29,2.5,0
2019-09-30,NPL,1400,0,0,0,0,27,18,-8.97,0
2019-09-30,NTPC Ltd.,12614.06,2733.04,310,2021.47,0,165,174,9.66,0
2019-09-30,NTPGPL,0,0,0,0,0,0,0,0,0
2019-09-30,PPGCL (Jaypee),1980,660,0,660,0,25,19,-6.41,0
2019-09-30,RPSCL,1200,1200,0,1200,0,20,0,-20.06,0
2019-09-30,RWPL (JSW),1080,0,0,0,0,21,16,-4.71,0
2019-09-30,SJVNL,1912.02,500,0,0,0,32,32,0.34,0
2019-09-30,SrEPL,225,0,0,0,0,1,0,-1.97,0
2019-09-30,THDC,1400,0,0,0,0,11,33,22.09,0
2019-09-30,TPDDL,108,108,0,0,0,0,0,0,0
2019-09-30,TSPL,1980,1980,0,1980,0,33,0,-33.61,0
2019-09-30,Chhatisgarh,3200,740,120,620,0,49,45,-4.47,0
2019-09-30,Gujarat,8917.82,5832.72,0,4075.77,0,102,47,-54.72,0
2019-09-30,Madhya Pradesh,6115,4440,0,4440,0,96,31,-64.67,0
2019-09-30,Maharashtra,13408,5031,2160,2553,0,160,112,-47.46,0
2019-09-30,ACB,325,325,0,325,0,5,0,-5.57,0
2019-09-30,ACPL,0,0,0,0,0,0,0,0,0
2019-09-30,AMNEPL,246,246,0,246,0,0,0,0,0
2019-09-30,APL,7920,1980,0,1980,0,146,103,-42.82,0
2019-09-30,BALCO,600,0,0,0,0,8,12,4.05,0
2019-09-30,BLAPPL,90,45,0,45,0,0,0,0.78,0
2019-09-30,CGPL,4000,800,0,800,0,78,61,-17.06,0
2019-09-30,CLPINDIA,655,655,0,0,0,0,0,0,0
2019-09-30,DBPCL,1200,600,0,600,0,20,10,-9.83,0
2019-09-30,DIPL,600,300,0,300,0,6,5,-0.48,0
2019-09-30,DLHP,34,0,0,0,0,0,0,0.13,0
2019-09-30,EPGL,1200,1200,0,1200,0,0,0,0,0
2019-09-30,ESSAR,515,515,0,295,0,0,0,0,0
2019-09-30,ESSARPMPL,1200,600,0,600,0,10,10,-0.52,0
2019-09-30,GCEL,1370,685,0,685,0,0,10,10.91,0
2019-09-30,GEPL,120,120,0,120,0,0,0,0,0
2019-09-30,GIPCL,660,285,125,0,0,10,8,-2.12,0
2019-09-30,GMR ENERG,600,0,0,0,0,11,12,0.97,0
2019-09-30,IEPL,270,270,0,270,0,0,0,0,0
2019-09-30,JHAPL,600,0,0,0,0,8,8,0.29,0
2019-09-30,JPL,3400,2550,0,2550,0,29,15,-14.03,0
2019-09-30,JPPVL,1820,250,0,250,0,25,22,-3.14,0
2019-09-30,JSWEL,1200,0,0,0,0,21,22,0.2,0
2019-09-30,KWPCL,600,600,0,600,0,0,0,0,0
2019-09-30,LANCO,600,0,0,0,0,10,9,-1.24,0
2019-09-30,LVTPL,0,0,0,0,0,0,0,0,0
2019-09-30,MBPMPL,1200,600,0,600,0,20,6,-13.66,0
2019-09-30,MCCPL,300,300,0,300,0,6,0,-6,0
2019-09-30,NHDC,1520,0,0,0,0,8,34,26.3,0
2019-09-30,NPCIL,1840,0,0,0,0,37,44,7.01,0
2019-09-30,NSPCL,500,0,0,0,0,10,7,-2.7,0
2019-09-30,NTPC Ltd.,17553.59,4295.49,210,3744.9,0,279,233,-46.28,0
2019-09-30,PGPL,388,388,0,0,0,0,0,0,0
2019-09-30,RATTANINDIA,1350,270,0,0,0,15,23,8.07,0
2019-09-30,RELIANCE,48,48,0,0,0,0,0,0,0
2019-09-30,RGPPL,1967.08,1303.54,0,0,0,12,12,0.15,0
2019-09-30,RIL (DAHANU),500,0,0,0,0,10,9,-1.06,0
2019-09-30,RKMPPL,1440,1080,0,720,0,8,5,-2.67,0
2019-09-30,SCPL,100,100,0,100,0,1,0,-1.89,0
2019-09-30,SKS,600,0,0,0,0,5,9,4.22,0
2019-09-30,SMHPCL,0,0,0,0,0,0,0,0,0
2019-09-30,SPL,3960,0,0,0,0,87,95,7.99,0
2019-09-30,SPPL,150,150,0,150,0,0,0,0,0
2019-09-30,STPL,1350,1350,0,1350,0,0,0,0,0
2019-09-30,SVPPL,63,63,0,63,0,0,0,0,0
2019-09-30,TATA MAH.,447,0,0,0,0,3,3,-0.15,0
2019-09-30,TATA PCL,930,0,0,0,0,16,17,0.96,0
2019-09-30,TOR. POW. (SUGEN),1147.5,0,0,0,0,17,16,-0.36,0
2019-09-30,TOR. POW. (UNOSUGEN),1944.5,1182.5,0,0,0,7,22,14.86,0
2019-09-30,TRNE,600,300,0,300,0,9,3,-5.34,0
2019-09-30,VESPL,35,35,0,35,0,0,0,0,0
2019-09-30,VIP,600,600,0,600,0,8,0,-8.2,0
2019-09-30,VVL,135,135,0,135,0,0,0,0,0
2019-09-30,WPCL,2340,1140,0,1140,0,28,27,-1.03,0
2019-09-30,Andhra Pradesh.,6855.4,2352.8,0,2240,0,91,65,-26.46,0
2019-09-30,Karnataka,8664.2,4269.4,52.8,3815.6,0,81,73,-8.43,0
2019-09-30,Kerala,2016.46,420,338,58,0,21,20,-0.44,0
2019-09-30,Puducherry,32.5,0,0,0,0,0,0,0.14,0
2019-09-30,Tamil Nadu,7012.28,1970,715,860,0,94,90,-3.47,0
2019-09-30,Telangana,6988.1,1299.5,0,1182.5,0,112,117,5.15,0
2019-09-30,ABAN POWR,119.8,0,0,0,0,1,2,1.15,0
2019-09-30,APGPCL,272,100,0,0,0,2,2,0.08,0
2019-09-30,BELLARY,25.2,0,0,0,0,0,0,0,0
2019-09-30,BSES  AP,220,220,0,0,0,0,0,0,0
2019-09-30,BSES(C),174,174,0,0,0,0,0,0,0
2019-09-30,CEPL,1200,600,0,600,0,10,10,-0.85,0
2019-09-30,GAUTAMI,464,464,0,0,0,0,0,0,0
2019-09-30,GMR ENERG,220,220,0,0,0,0,0,0,0
2019-09-30,GREL,768,768,0,0,0,0,0,0,0
2019-09-30,GVKP&IL,220,220,0,0,0,0,0,0,0
2019-09-30,HNPC,1040,520,0,520,0,7,8,0.78,0
2019-09-30,IBPIL,300,300,0,300,0,0,0,0,0
2019-09-30,ITPCL,1200,0,0,0,0,17,24,6.74,0
2019-09-30,JSWEL,860,430,0,430,0,10,6,-3.43,0
2019-09-30,KONA,445,445,0,0,0,0,0,0,0
2019-09-30,KONDAPALI,1458,1458,0,0,0,5,0,-5.24,0
2019-09-30,LVS POWER,36.8,0,0,0,0,0,0,0,0
2019-09-30,MADURAI P,106,0,0,0,0,0,0,0,0
2019-09-30,MEL,300,300,0,300,0,0,0,0,0
2019-09-30,NLC,2890,460,210,250,0,54,45,-9.44,0
2019-09-30,NPCIL,3320,220,0,220,0,46,61,14.22,0
2019-09-30,NTECL,1500,500,500,0,0,15,14,-1.43,0
2019-09-30,NTPC Ltd.,7359.58,3159.58,200,2600,0,94,68,-25.48,0
2019-09-30,NTPL,1000,500,500,0,0,18,8,-9.39,0
2019-09-30,PENNA,52.8,0,0,0,0,0,0,0.02,0
2019-09-30,PPNPGCL,330.5,330.5,0,0,0,0,0,0,0
2019-09-30,SAMALPATI,105.7,0,0,0,0,0,0,0,0
2019-09-30,SEIL,2640,0,0,0,0,51,50,-0.13,0
2019-09-30,SEPL,600,600,0,600,0,0,0,0,0
2019-09-30,SPGL,208,47,0,0,0,3,2,-0.56,0
2019-09-30,ST-CMSECP,250,0,0,0,0,4,4,0.96,0
